friendlyName , address ,analysisURL
"FIRST MERCHANTS CORP (FRME) 10-Q for Q3, 2022","200 E JACKSON ST,MUNCIE,IN,47308-0792","https://auditchain.finance/analysis/QmaDU996iWvJ9eVr3FUJKXGBVsJDLCtJfNMsiTqCxbWVwt"
"BRIGHTCOVE INC (BCOV) 10-Q for Q3, 2022","281 SUMMER STREET,BOSTON,MA,02210","https://auditchain.finance/analysis/QmaawBSbtgYBXKUDkvC5sKjLXf8XCagumKtC2Hb4K8Zhxk"
"First Northern Community Bancorp () 10-Q for Q3, 2022","195 N FIRST STREET,DIXON,CA,95620","https://auditchain.finance/analysis/QmZSwG2CkbJwoBZSuSSnFzkNRsyu9Ytfy5zvVSUY9YELjH"
"Brighthouse Life Insurance Company () 10-Q for Q3, 2022","11225 NORTH COMMUNITY HOUSE ROAD,CHARLOTTE,NC,28277","https://auditchain.finance/analysis/QmXVZ5t9ond4dftGYKmvbWZSNG1QjLPiLw6uJa9Pza4HVZ"
"THE FIRST OF LONG ISLAND CORPORATION (FLIC) 10-Q for Q3, 2022","275 BROADHOLLOW ROAD,MELVILLE,NY,11747","https://auditchain.finance/analysis/QmXz7ffFxgWgGcGco3TTJyNV1EQPYcS1f2gjXBEXaL4nda"
"MAUI LAND & PINEAPPLE COMPANY, INC. (MLP) 10-Q for Q3, 2022","200 VILLAGE ROAD,LAHAINA,HI,96761","https://auditchain.finance/analysis/QmVwHbnmuVj9NEY7sBpJTHQgbjDvKx6wiiutc8qro64U6B"
"First United Corporation (FUNC) 10-Q for Q3, 2022","19 S SECOND ST,OAKLAND,MD,21550","https://auditchain.finance/analysis/QmY1JVyMVMzMwmU1XiVz2xCppsjeoTzWUT4JyzV1kxCY5E"
"FIRSTCASH HOLDINGS, INC. (FCFS) 10-Q for Q3, 2022","1600 WEST 7TH STREET,FORT WORTH,TX,76102","https://auditchain.finance/analysis/QmXKyLnLkMtXH3axdGosdos2Dh4sRRQ3Rru7GyiSSG2Gus"
"MaxLinear Inc. (MXL) 10-Q for Q3, 2022","5966 LA PLACE CT.,CARLSBAD,CA,92008","https://auditchain.finance/analysis/QmUaTm4DyYP1PFu7pGKmWbpyDhreNwNggcTYp6Fi39u3AY"
"FISERV, INC. (FISV) 10-Q for Q3, 2022","255 FISERV DR,BROOKFIELD,WI,53045","https://auditchain.finance/analysis/QmaCKAHD4rut6SJ7ixNDPinGCsjHYb7DtZTYw9FrRhejYT"
"Flagstar Bancorp, Inc. (FBC) 10-Q for Q3, 2022","5151 CORPORATE DRIVE,TROY,MI,48098-2639","https://auditchain.finance/analysis/QmVqPwmYMWJdGFb6oxzZyzopGcPp41d4H4wLvSSrXjjnwW"
"BROADWAY FINANCIAL CORPORATION (BYFC) 10-Q for Q3, 2022","LOS ANGELES","https://auditchain.finance/analysis/Qme7EGXmdnTgvQD6Wd8oqjRwfLxDK7e5mGZWgdSu2eEvnx"
"Stagwell Inc (STGW) 10-Q for Q3, 2022","ONE WORLD TRADE CENTER, FLOOR 65,NEW YORK,NY,10007","https://auditchain.finance/analysis/QmR6LD2hbZjLThxcehU8xysfBmSPzTa2ExcXtjGwPrnw8q"
"Olin Corporation (OLN) 10-Q for Q3, 2022","OLIN CORPORATION,CLAYTON,MO,63105","https://auditchain.finance/analysis/QmRy8BkSYNLdBMV4TiMCNi34tSQ1wEXQKNuSL7RGpca2AK"
"MDU RESOURCES GROUP INC (MDU) 10-Q for Q3, 2022","1200 WEST CENTURY AVENUE,BISMARCK,ND,58503","https://auditchain.finance/analysis/Qmb3qV3qZ8QcKv9r8HzpcC8T3eHTEYKGazJPB6yVUcgpdA"
"FLEETCOR Technologies, Inc (FLT) 10-Q for Q3, 2022","3280 PEACHTREE ROAD,ATLANTA,GA,30305","https://auditchain.finance/analysis/QmfALFfe5ewQHtQNvePuy911ps7SoBqbCqmARtEMtUoRVA"
"MED SPA VACATIONS INC. () 10-Q for Q3, 2022","500 W. 5TH STREET, SUITE 800,WINSTON SALEM,NC,27101","https://auditchain.finance/analysis/QmT1iA4rmspwTNbMVan6mCBb2XRxtdojH8V3LSpG9Si3wD"
"FLEXIBLE SOLUTIONS INTERNATIONAL INC. (FSI) 10-Q for Q3, 2022","2614 QUEENSWOOD DR,VICTORIA B C,A1,V8N 1X5","https://auditchain.finance/analysis/QmUDTg3FFzBTSu5dFegHCDMhSkBKcxMTFtCVv3EofWqJth"
"CareCloud, Inc. (MTBC) 10-Q for Q3, 2022","7 CLYDE ROAD,SOMERSET,NJ,08873","https://auditchain.finance/analysis/QmNgGGv5A4DU26aN1YLCaTybMaBv9SZnsjm8uXM5TJDFGy"
"Medifast, Inc. (MED) 10-Q for Q3, 2022","11445 CRONHILL DRIVE,OWINGS MILLS,MD,21117","https://auditchain.finance/analysis/QmPPYTiatTVY1Pqgkvd31APTC23DaAN6H77J85R5dZEj6j"
"BUCKLE, INC (BKE) 10-Q for Q2, 2022","2407 W 24TH ST,KEARNEY,NE,68847","https://auditchain.finance/analysis/Qma5CihjN4AtGPPcsNMFyYU5Ca4FLRhRk1jAd4shCsxdSn"
"Pediatrix Medical Group, Inc. (MD) 10-Q for Q3, 2022","1301 CONCORD TERRACE,SUNRISE,FL,33323","https://auditchain.finance/analysis/QmcLfVZExZYb7YVhGRpKrWNjotaPxLfXyd3CbLpPGYezm1"
"FIRST BUSINESS FINANCIAL SERVICES, INC. (FBIZ) 10-Q for Q3, 2022","401 CHARMANY DRIVE,MADISON,WI,53719","https://auditchain.finance/analysis/QmSy3E3aPTWdSZEFU7q3AWc3tnaygj4rczwz8wtpFb5K8h"
"H-CYTE, INC (HCYT) 10-Q for Q3, 2022","2202 N. WEST SHORE BLVD,TAMPA,FL,33607","https://auditchain.finance/analysis/QmXokihvRHuJpW9uBukznqwx3PNHWQdoKu5D2Eey3FJWmT"
"FIRST GUARANTY BANCSHARES, INC. (FGBI) 10-Q for Q3, 2022","400 EAST THOMAS STREET,HAMMOND,LA,70401","https://auditchain.finance/analysis/QmVrMP1TWpARMw63ZzcGkVASZHN7fmCE6dEPEXTaqmmw9x"
"Savara Inc. (SVRA) 10-Q for Q3, 2022","6836 BEE CAVE ROAD,AUSTIN,TX,78746","https://auditchain.finance/analysis/QmUNuXvF6hGK6wpufpiXwYatssBE6hYyjdcU3jeYX98gQ5"
"Matador Resources Company (MTDR) 10-Q for Q3, 2022","5400 LBJ FREEWAY,DALLAS,TX,75240","https://auditchain.finance/analysis/QmZ5kvAP2R7wvmffp9GX4w7p9QEnrPiJqwX3vzbXbGfwmP"
"First Internet Bancorp (INBK) 10-Q for Q3, 2022","8701 E. 116TH STREET,FISHERS,IN,46038","https://auditchain.finance/analysis/Qmd57pFLBJR2YCKk7QjGKcwRSQBKCseavA6jvGXe4YYCGW"
"Matson, Inc. (MATX) 10-Q for Q3, 2022","1411 SAND ISLAND PARKWAY,HONOLULU,HI,96819","https://auditchain.finance/analysis/QmNgzdPVhg2gqWkSbbSPj9x2Lw1gEcev4eQYLtw2uQtYfe"
"First Northwest Bancorp (FNWB) 10-Q for Q3, 2022","105 WEST 8TH STREET,PORT ANGELES,WA,98362","https://auditchain.finance/analysis/QmXL5Aq7YynDAHHRACxMyjBsCTcNLDaRQSFoy6xtDvH4r4"
"Bristow Group Inc. (VTOL) 10-Q for Q2, 2023","3151 BRIARPARK DRIVE, SUITE 700,HOUSTON,TX,77042","https://auditchain.finance/analysis/QmdWKnydZ7BfE5P81SFzsAaam57KHr89GkgNo6jHiHJVan"
"MCEWEN MINING INC. (MUX) 10-Q for Q3, 2022","SUITE 2800,TORONTO,A6,M5H 1J9","https://auditchain.finance/analysis/QmVFMQLZmAwy6MAs3Mg9JbF1fV267o9dxojRjyTRt2xnSL"
"BROOKDALE SENIOR LIVING INC. (BKD) 10-Q for Q3, 2022","111 WESTWOOD PLACE,BRENTWOOD,TN,37027","https://auditchain.finance/analysis/QmexNkuJy94W1EMTZ2LhmomwuJ52v1emJhm19HCwsdhrSY"
"MEDICINE MAN TECHNOLOGIES, INC. () 10-Q for Q3, 2022","4880 HAVANA STREET,DENVER,CO,80239","https://auditchain.finance/analysis/Qmch7rtYRytZPhov5ciEUrP8xmtaAWusdTuacWRhxbgans"
"BUILDERS FIRSTSOURCE, INC. (BLDR) 10-Q for Q3, 2022","2001 BRYAN STREET, SUITE 1600,DALLAS,TX,75201","https://auditchain.finance/analysis/QmW7cqmdVbjeNBPXy2wn7hCJGREiLFqeRq1soEYcukd8Yo"
"MERCANTILE BANK CORPORATION (MBWM) 10-Q for Q3, 2022","310 LEONARD STREET NW,GRAND RAPIDS,MI,49504","https://auditchain.finance/analysis/QmQmH2B3goroXemq476Cq2ukGyNGR4dNJR5nsS5GpHhprU"
"First Savings Financial Group, Inc. (FSFG) 10-Q for Q3, 2022","702 NORTH SHORE DRIVE,JEFFERSONVILLE,IN,47130","https://auditchain.finance/analysis/QmNdqcrjGpkQwWLg5ThoszqHTMSkvZwb1wXqDfJb23eVyr"
"Flexion Therapeutics, Inc. (FLXN) 10-Q for Q3, 2021","10 MALL ROAD,BURLINGTON,MA,01803","https://auditchain.finance/analysis/QmSCgJtdmtht5UMfvZVfvpGKdsVTjnyFxVegSNmshbhoyq"
"LUMENT FINANCE TRUST, INC. (LFT) 10-Q for Q3, 2022","230 PARK AVENUE,NEW YORK,NY,10169","https://auditchain.finance/analysis/QmNt7Tb9F1bvczqVENA6jE4cqwJ7gatuGN64NWJuHTQ8y4"
"FLEXSTEEL INDUSTRIES, INC. (FLXS) 10-Q for Q1, 2023","385 BELL ST.,DUBUQUE,IA,52001","https://auditchain.finance/analysis/QmNhfMqZRz8pmGbbnCbATQQBx9iUYnhHzEjmVso8MdufaS"
"MERCURY SYSTEMS, INC. (MRCY) 10-Q for Q1, 2023","50 MINUTEMAN ROAD,ANDOVER,MA,01810","https://auditchain.finance/analysis/QmPbnNEYf7wrjQWjatWrccJAd1YRzDW8ukLELW1eyfpEmu"
"MEREDITH CORPORATION (MDP) 10-Q for Q1, 2022","1716 LOCUST ST,DES MOINES,IA,50309","https://auditchain.finance/analysis/Qmc9F9BaWCydLZAYVkvKf5whZPw6VcWPa6ZMjqmsoGZBMV"
"MERIT MEDICAL SYSTEMS INC (MMSI) 10-Q for Q3, 2022","1600 WEST MERIT PARK WAY,SOUTH JORDAN,UT,84095","https://auditchain.finance/analysis/QmUsEwMocCi9EkeFnt6e3Jf4ymJrRmKxzu9uJ56j7r8Y3f"
"FLOTEK INDUSTRIES INC/CN (FTK) 10-Q for Q3, 2022","8846 N. SAM HOUSTON PARKWAY W.,HOUSTON,TX,77064","https://auditchain.finance/analysis/QmW9XMCKy6Hm5pEhbauyoGB4mS8DGE6tJsaMkp89nnXR9d"
"MERIT MEDICAL SYSTEMS INC (MMSI) 10-Q for Q3, 2022","1600 WEST MERIT PARK WAY,SOUTH JORDAN,UT,84095","https://auditchain.finance/analysis/QmPaUTV6UR4U7EGJKSJfuL9wRYCsjfPZKX1kPnUZQo81ch"
"CACI International Inc (CACI) 10-Q for Q1, 2022","TWO RESTON OVERLOOK,RESTON,VA,20190","https://auditchain.finance/analysis/QmVsRNUU1aKk96KAjKZi8U82HBBETzouophf9SMn36f5TK"
"MetLife, Inc. (MET) 10-Q for Q3, 2022","200 PARK AVENUE,NEW YORK,NY,10166","https://auditchain.finance/analysis/QmQftXtKsVCNqVsaaXY8mkafoSbR3J3fsuKfJwzo7si5Zk"
"STANDARD BIOTOOLS INC. (LAB) 10-Q for Q3, 2022","2 TOWER PLACE,SOUTH SAN FRANCISCO,CA,94080","https://auditchain.finance/analysis/QmPoKjSPetoWQyfXrBV8SYg4VYgRoJ2sGh88mcVAJsJAYM"
"Forestar Group Inc. (FOR) 10-K for FY, 2022","2221 E. LAMAR BLVD.,ARLINGTON,TX,76006","https://auditchain.finance/analysis/QmWHwzWAZci2GUSqjjENQ7XEVDjMCoEsxwjMbdo1vBUW9T"
"FNB CORP/PA/ (FNB) 10-Q for Q3, 2022","F.N.B. CORPORATION,PITTSBURGH,PA,15212","https://auditchain.finance/analysis/QmSQFgKd83yobXZ916xRzxNSYDR2q7UKNL92QoFK12PN2k"
"XWELL, Inc.  (XWEL) 10-Q for Q3, 2022","254 WEST 31ST STREET,NEW YORK,NY,10001","https://auditchain.finance/analysis/QmQRLkJaxQmiezy8DkpDohewudM1XMXQimGkou1DMkUZ8a"
"CADENCE DESIGN SYSTEMS, INC. (CDNS) 10-Q for Q3, 2022","2655 SEELY AVENUE BLDG 5,SAN JOSE,CA,95134","https://auditchain.finance/analysis/QmZrSE1ptAaov4Y5VStH5shzGw5x6WP1QabZBzTKebahNh"
"Metropolitan Life Insurance Co () 10-Q for Q3, 2022","200 PARK AVENUE,NEW YORK,NY,10166","https://auditchain.finance/analysis/QmUymo3GPkdZPK4HwTDDhH2v29GdY1PbMVk4EnFQ1Q1aWp"
"FORRESTER RESEARCH, INC. (FORR) 10-Q for Q3, 2022","60 ACORN PARK DRIVE,CAMBRIDGE,MA,02140","https://auditchain.finance/analysis/Qmd9ftqY4RVNUgnUMxTKCNEgdJkzkcXz8JC4h4cwtADyQw"
"Mettler Toledo International Inc (MTD) 10-Q for Q3, 2021","1900 POLARIS PARKWAY,COLUMBUS,OH,43240","https://auditchain.finance/analysis/QmdSdKLz84PhnbL2Q9CE1uFMKG4x684kSeLAAGmjq3ciu7"
"CALIFORNIA WATER SERVICE GROUP (CWT) 10-Q for Q3, 2022","1720 N FIRST ST,SAN JOSE,CA,95112","https://auditchain.finance/analysis/QmPmTrmAC6nQUMfy9dKjXbsBzxpv2Gu8NqCgfp4NLDRfAk"
"FORUM ENERGY TECHNOLOGIES, INC. (FET) 10-Q for Q3, 2022","10344 SAM HOUSTON PARK DRIVE,HOUSTON,TX,77064","https://auditchain.finance/analysis/QmWVpuX9aa9cwLNHa8eL6iQcbxbafV86weLvaAv3ukNQ9A"
"Calix, Inc (CALX) 10-Q for Q3, 2022","2777 ORCHARD PARKWAY,SAN JOSE,CA,95134","https://auditchain.finance/analysis/QmUod5zo6EMBTKXqknRKWxgz3HqqSyeZBLNoZxYhRwqMu4"
"MEWBOURNE ENERGY PARTNERS 09-A, L.P. () 10-Q for Q3, 2022","3901 S. BROADWAY,TYLER,TX,75701","https://auditchain.finance/analysis/QmRsgtnybtYDnDmSECwEK7fehJXyeFapLmEbWDEUiYDfMw"
"MEXCO ENERGY CORPORATION (MXC) 10-Q for Q2, 2023","415 WEST WALL STREET,MIDLAND,TX,79701","https://auditchain.finance/analysis/Qmef3Gh2jdD71ZNuR2KawmrThCNqy17J56W6PvDKbx7J7b"
"FRANKLIN ELECTRIC CO., INC. (FELE) 10-Q for Q3, 2022","9255 COVERDALE ROAD,FORT WAYNE,IN,46809","https://auditchain.finance/analysis/Qmctd11r4gaUAVnmj3AXzUFh14LshRpkxyVKzFst7df364"
"MGE Energy, Inc. (MGEE) 10-Q for Q3, 2022","133 SOUTH BLAIR STREET,MADISON,WI,53701-1231","https://auditchain.finance/analysis/QmPLSMvoZHDVQUS9N6aybtZjBGAmhHWctCr5GHFUWyUWBz"
"Onconova Therapeutics, Inc. (ONTX) 10-Q for Q3, 2022","375 PHEASANT RUN,NEWTOWN,PA,18940","https://auditchain.finance/analysis/QmXrZPn7wiePiWzDJh9XJcNwj3EVnWLWtFhX2H6fgRRwVi"
"CALITHERA BIOSCIENCES, INC. (CALA) 10-Q for Q3, 2022","343 OYSTER POINT BLVD #200,SOUTH SAN FRANCISCO,CA,94080","https://auditchain.finance/analysis/Qme12G89KDGbdA9Xw3RzYQwv1p8vum1EKn7vYFsuWfcJf6"
"ONEMAIN HOLDINGS, INC. (OMF) 10-Q for Q3, 2022","601 N.W. SECOND STREET,EVANSVILLE,IN,47708","https://auditchain.finance/analysis/QmT7f3rEYeS91i8dMRLjDeRJyafnNUgNydZCxM9e2sNRQe"
"IVERIC bio, Inc. (ISEE) 10-Q for Q3, 2022","8 SYLVAN WAY,PARSIPPANY,NJ,07054","https://auditchain.finance/analysis/QmdF683hGCgkpXMAkC56kwwmmDJpofU163Xhw2bWY2xdjF"
"MGM Resorts International (MGM) 10-Q for Q3, 2022","3600 LAS VEGAS BLVD S,LAS VEGAS,NV,89109","https://auditchain.finance/analysis/QmaiwkwBj9DnLdtcYTZFuJWsCjF1ohfR7ExpAQDGu8Bxgk"
"ORAMED PHARMACEUTICALS INC. (ORMP) 10-Q for Q3, 2022","1185 AVENUE OF THE AMERICAS, 3RD FLOOR,NEW YORK,NY,10036","https://auditchain.finance/analysis/QmdUSTJTpoeMhF7SQibUiBiVdDj734fx1MPPQ62o4btFm1"
"ORASURE TECHNOLOGIES, INC (OSUR) 10-Q for Q3, 2022","220 E FIRST ST,BETHLEHEM,PA,18015","https://auditchain.finance/analysis/QmZM7GTzdibwge5cXUtBfwLh5e6rQqH8PhCzVVM1pYmQj7"
"MGT CAPITAL INVESTMENTS, INC. () 10-Q for Q3, 2022","150 FAYETTEVILLE STREET,,RALEIGH,NC,27601","https://auditchain.finance/analysis/QmUK3x6W3DNdmtG68gmMysFQoei8yxZk4P7pymVXEqqzFo"
"MICT, INC. (MICT) 10-Q for Q3, 2022","28 WEST GRAND AVENUE, SUITE 3,MONTVALE,NJ,07645","https://auditchain.finance/analysis/Qme45mBBUk9aLFE1hvRTmLjQerxGjySZP6rhmuq57krhPX"
"ORION GROUP HOLDINGS, INC. (ORN) 10-Q for Q3, 2022","12000 AEROSPACE SUITE 300,Houston,TX,77034","https://auditchain.finance/analysis/QmaVaeUxRZ2ee9DL1Anc1iDTgcQJtSoNtrgXmf8pAbF6K3"
"ORIGINCLEAR, INC. () 10-Q for Q3, 2022","13575 58TH STREET NORTH, SUITE 200,CLEARWATER,FL,33760","https://auditchain.finance/analysis/QmUi5ZRsK4ig5QMBkYkcai7L4WFzk9Z4NkNUnxHf2iBM1z"
"CAPRICOR THERAPEUTICS, INC. (CAPR) 10-Q for Q3, 2022","8840 WILSHIRE BLVD,BEVERLY HILLS,CA,90211","https://auditchain.finance/analysis/QmVuUUzvuFryX3TgD8PkdgV5SCsR1sxm37okgeJTSQ9Zh1"
"ORRSTOWN FINANCIAL SERVICES, INC. (ORRF) 10-Q for Q3, 2022","77 E KING STREET,SHIPPENSBURG,PA,17257","https://auditchain.finance/analysis/QmXyrcovZxjChdCvyuPsBPJJa522uA5NjqPehTPvqkk8B5"
"ORTHOFIX MEDICAL INC. (OFIX) 10-Q for Q3, 2022","3451 PLANO PARKWAY,LEWISVILLE,TX,75056","https://auditchain.finance/analysis/QmQr9bHswZt3JZyWQ9dYrNfDGBgBqKERpGWnvUxmyTP4Rp"
"OSI SYSTEMS, INC. (OSIS) 10-Q for Q1, 2023","12525 CHADRON AVE,HAWTHORNE,CA,90250","https://auditchain.finance/analysis/QmfAUKiXGxzwyExqQ9u2LtHsVy8jxnsrwbJLZMnjMeqxuJ"
"MICROSOFT CORPORATION (MSFT) 10-Q for Q1, 2023","ONE MICROSOFT WAY,REDMOND,WA,98052-6399","https://auditchain.finance/analysis/QmdKUQjKjzTTR3BFgJB6cgYA6Wo16FtC4yV8mQqFF9G2vS"
"CARLISLE COMPANIES INCORPORATED (CSL) 10-Q for Q3, 2022","16430 N. SCOTTSDALE RD.,SCOTTSDALE,AZ,85254","https://auditchain.finance/analysis/QmWJ8WixXb7xL3xKmtLmyRn7VXM2kJYknYF17yZuCaXoMV"
"OVERSEAS SHIPHOLDING GROUP, INC. (OSG) 10-Q for Q3, 2022","TWO HARBOUR PLACE,TAMPA,FL,33602","https://auditchain.finance/analysis/QmPC52KHHDEuPcb6vrkhxHsJKZnGWoiBQMwYYqn2wvzDyS"
"Owens & Minor, Inc. (OMI) 10-Q for Q3, 2022","9120 LOCKWOOD BLVD,MECHANICSVILLE,VA,23116","https://auditchain.finance/analysis/QmZANZfNYbELyHgTwJUjf7orEZ5VDSRcJzk5oqFfp9Npwe"
"Mentor Capital, Inc. () 10-Q for Q3, 2022","5964 CAMPUS COURT,PLANO,TX,75093","https://auditchain.finance/analysis/QmWot9gn3opHxfj1v3KD6AdT894CMwux97udFN1JWysFng"
"GT BIOPHARMA, INC. (GTBP) 10-Q for Q3, 2022","8000 MARINA BLVD,BRISBANE,CA,94005","https://auditchain.finance/analysis/QmQNzXS7jZ3ewC9LTbKdDEXxEAhHAAe6ZCgUQw8crfoSGC"
"OPTIMUMBANK HOLDINGS, INC. (OPHC) 10-Q for Q3, 2022","2477 EAST COMMERCIAL BOULEVARD,FORT LAUDERDALE,FL,33308","https://auditchain.finance/analysis/Qmc5tesGE4LciNXhyvNfqtJSzjqgFbMgUfoGsvZ7rjUhUN"
"Orchid Island Capital, Inc. (ORC) 10-Q for Q3, 2022","3305 FLAMINGO DRIVE,VERO BEACH,FL,32963","https://auditchain.finance/analysis/QmRrykerHWJBKrBhbnHBGDLvrDDYHzxzvixtyat8shYPcM"
"MICROBOT MEDICAL INC. (MBOT) 10-Q for Q3, 2022","25 RECREATION PARK DR SUITE 108,HINGHAM,MA,02043","https://auditchain.finance/analysis/Qmeg6A36JUeA9KeUTAt8msaCE8qK4B88pq6SVyuzk9waz7"
"AMERICAN BATTERY TECHNOLOGY COMPANY () 10-Q for Q1, 2023","401 S RYLAND STREET, SUITE 138,RENO,NV,89502","https://auditchain.finance/analysis/QmVfSxmsjrHz9Q9gaQLqp6STMn1VRXGRnb4t347tCX6LY7"
"MID PENN BANCORP, INC. (MPB) 10-Q for Q3, 2022","2407 PARK DRIVE,HARRISBURG,PA,17110","https://auditchain.finance/analysis/QmXm87pKbu1dKZNSksC3ps8aEqxCWTq1yUknbTZxXLMpaY"
"PACCAR FINANCIAL CORP (ck0000731288) 10-Q for Q3, 2022","777 106TH AVE N E,BELLEVUE,WA,98004","https://auditchain.finance/analysis/Qmf3z2wwK4hzadbDa8bCUb5hbXZxhUDqEKqCRTs6wZTC85"
"CARROLS RESTAURANT GROUP, INC. (TAST) 10-Q for Q3, 2022","968 JAMES STREET,SYRACUSE,NY,13203","https://auditchain.finance/analysis/QmZbBZEYhuNSQW2xr3tHx1yHBw5yHz9UNKH1zcJA7t97TR"
"MIDWEST HOLDING INC. (MDWT) 10-Q for Q3, 2022","2900 SOUTH 70TH STREET,LINCOLN,NE,68506","https://auditchain.finance/analysis/QmTkisKfhYrTDJf5wXj9VB3ah5YdMTYUibaM5wHUTwWT4j"
"MIDDLESEX WATER COMPANY (MSEX) 10-Q for Q3, 2022","485C ROUTE 1 SOUTH,ISELIN,NJ,08830","https://auditchain.finance/analysis/QmU7ugf2WVrycXK9abkZw6bPuREfqbbyPCTrM8NLWCEB7Q"
"PACKAGING CORP OF AMERICA (PKG) 10-Q for Q3, 2022","1955 W FIELD CT,LAKE FOREST,IL,60045","https://auditchain.finance/analysis/QmeeVT1ahYqQqdCzk6aVcRrNcG4DscLWQxhQ9c9EMVcPAX"
"ALTO INGREDIENTS, INC. (ALTO) 10-Q for Q3, 2022","400 CAPITOL MALL, SUITE 2060,SACRAMENTO,CA,95814","https://auditchain.finance/analysis/QmVvCKEd1HgTNLAjGR1PaZCQzQ9ZgjvmQibk3C3eWYjbrM"
"MIDWESTONE FINANCIAL GROUP, INC. (MOFG) 10-Q for Q3, 2022","102 SOUTH CLINTON ST.,IOWA CITY,IA,52240","https://auditchain.finance/analysis/QmPie8u6XzPvJSS8UQy18zYCkffLMNUKgeH7ZnGLKYnEe2"
"PAPA JOHN’S INTERNATIONAL, INC. (PZZA) 10-Q for Q3, 2022","2002 PAPA JOHNS BOULEVARD,LOUISVILLE,KY,40299-2334","https://auditchain.finance/analysis/QmbmBQZRyn6ezHBiY5eHQZEjcQ1aSmmJ68t5NchPrKXM3m"
"Freeport-McMoRan Inc. (FCX) 10-Q for Q3, 2022","333 NORTH CENTRAL AVENUE,PHOENIX,AZ,85004","https://auditchain.finance/analysis/QmcN9XjXSErMDYvwxTUGLCNxsX6WUshQpzfVYy38iAeHMW"
"FRESH DEL MONTE PRODUCE INC (FDP) 10-Q for Q3, 2022","241 SEVILLA AVENUE, 12TH FLOOR,CORAL GABLES,FL,33134","https://auditchain.finance/analysis/QmYnrJ7sNiCk15RgzMWAURutjBWanCknjRisVnFF8aS1eL"
"PARAMOUNT GROUP, INC. (PGRE) 10-Q for Q3, 2022","1633 BROADWAY, SUITE 1801,NEW YORK,NY,10019","https://auditchain.finance/analysis/Qmf72w95dooVpFHEfu78chh5vAN3to9BYPYNb8v7AL1TWr"
"PAR TECHNOLOGY CORPORATION (PAR) 10-Q for Q3, 2022","PAR TECHNOLOGY PARK,NEW HARTFORD,NY,13413","https://auditchain.finance/analysis/QmQUBdHXWzRbhijEEz1Lsd6b4CnYMkvyAvnR2qCGaZVpAx"
"PARK CITY GROUP INC (PCYG) 10-Q for Q1, 2023","5282 SOUTH COMMERCE DRIVE,MURRAY,UT,84107","https://auditchain.finance/analysis/Qmcp8QZMVsnKGU469TR4q7CCHG62WUyNvHoQPgKxqW3SEp"
"SALARIUS PHARMACEUTICALS, INC. (SLRX) 10-Q for Q3, 2022","2450 HOLCOMBE BLVD,HOUSTON,TX,77021","https://auditchain.finance/analysis/Qmf7wFrNJYu4QA539kdJS6Q2YuMfAKpJYHdwXQZtv711vu"
"Park-Ohio Holdings Corp (PKOH) 10-Q for Q3, 2022","6065 PARKLAND BLVD.,CLEVELAND,OH,44124","https://auditchain.finance/analysis/QmaYgbYEkaz9PgiWEGNDV5nuiUvbTuXZdZmF42S9fnMYKG"
"PARKE BANCORP, INC. (PKBK) 10-Q for Q3, 2022","601 DELSEA DRIVE,WASHINGTON TOWNSHIP,NJ,08080","https://auditchain.finance/analysis/Qmdob2Ko1eGa7UjqN2iPmhgTgmvcc2eFn6fHRuhhxux4Sd"
"ONEMAIN HOLDINGS, INC. (OMF) 10-Q for Q3, 2022","601 N.W. SECOND STREET,EVANSVILLE,IN,47708","https://auditchain.finance/analysis/QmeLerhd3dy8p52fy9R4ZaJKfA7pzuCFESXWENFy5ptENY"
"PARKERVISION INC () 10-Q for Q3, 2022","4446 - 1A HENDRICKS AVENUE,JACKSONVILLE,FL,32207","https://auditchain.finance/analysis/QmZUcdmpCBSxnDBUCGW1WnjcQt5sdMk7qBgfHTEzB1QUDh"
"MILLER INDUSTRIES, INC. (MLR) 10-Q for Q3, 2022","8503 HILLTOP DR,OOLTEWAH,TN,37363","https://auditchain.finance/analysis/QmUCtNP1ZrREseCTbeXrUHNBS1TLLvGFKZMoPeMcFheKiv"
"PATRIOT NATIONAL BANCORP INC (PNBK) 10-Q for Q3, 2022","900 BEDFORD ST,STAMFORD,CT,06901","https://auditchain.finance/analysis/QmctdJXsUBeA3TddugdMMLm93P2szKJE9HvQNbUHM2F6PL"
"SPS COMMERCE, INC. (SPSC) 10-Q for Q3, 2022","333 SOUTH SEVENTH STREET,MINNEAPOLIS,MN,55402","https://auditchain.finance/analysis/QmS7TVBmCHLRpwtgB7hytruBfb6m5U2yjENi1UPq1TYboL"
"MINISTRY PARTNERS INVESTMENT COMPANY, LLC () 10-Q for Q3, 2022","915 WEST IMPERIAL HIGHWAY,BREA,CA,92821","https://auditchain.finance/analysis/QmPss33nc4NRr3236Bhibcktkie8zTbXm6N1SEx78HuFdA"
"FLUX POWER HOLDINGS, INC. (FLUX) 10-Q for Q1, 2023","2685 S. MELROSE DRIVE,VISTA,CA,92081","https://auditchain.finance/analysis/QmaqzoC8CCBpFmvZjkBko1R4GSuKKMNuyJDAi1VZ1Cbh36"
"SPX TECHNOLOGIES, INC. (SPXC) 10-Q for Q3, 2022","6325 ARDREY KELL ROAD,CHARLOTTE,NC,28277","https://auditchain.finance/analysis/QmPZjgYoFZSAsLUGSUWbpJSHeAAFCGPP8TEgVgxnhJQDkZ"
