friendlyName , address ,analysisURL
"Cyclo Therapeutics, Inc. (CYTH) 10-Q for Q3, 2022","6714 NW 16TH STREET, SUITE B,GAINESVILLE,FL,32653","https://alpha.auditchain.finance/analysis/QmPbww6ukRDkzCZcZrUVygU9uTQAxEcNMza6jez7CHvMkF"
"J.B. HUNT TRANSPORT SERVICES, INC. (JBHT) 10-Q for Q3, 2022","615 JB HUNT CORPORATE DR,LOWELL,AR,72745","https://alpha.auditchain.finance/analysis/QmSxHnexYTgxPUSwbtHExR5CgE58GhhZSSRpCKmj2phR9A"
"HOME FEDERAL BANCORP, INC. OF LOUISIANA (HFBL) 10-Q for Q1, 2023","624 MARKET STREET,SHREVEPORT,LA,71101","https://alpha.auditchain.finance/analysis/QmXFEvsLAipEEDfKaiNmxSdHkMZtnPXmPA2GnhbJFMumiE"
"CV Sciences, Inc. () 10-Q for Q3, 2022","9530 PADGETT STREET,SAN DIEGO,CA,92126","https://alpha.auditchain.finance/analysis/QmXjrLMg34tn3t1Z1SEsHuTJ9CKQwytnQvNygLbQViyZc7"
"GigWorld Inc. () 10-Q for Q3, 2022","4800 MONTGOMERY LANE,BETHESDA,MD,20814","https://alpha.auditchain.finance/analysis/QmQfWWAwDzarmR7ALDsytwkZAjekMu2Nt6KXHNwa2jkwjC"
"HUB GROUP, INC. (HUBG) 10-Q for Q3, 2022","2001 HUB GROUP WAY,OAK BROOK,IL,60523","https://alpha.auditchain.finance/analysis/QmR2K4ggGZkLNZtaQKyGjUhCg2k2qEbkQuQT7u4z1RoXua"
"IMAGE CHAIN GROUP LIMITED, INC. () 10-Q for Q3, 2022","NO. 6, 6-1, 6-2, JALAN BS 10/6,SELANGOR,N8,43300","https://alpha.auditchain.finance/analysis/QmQ5NECj7eX6cw21nZ1YL9QVyWRdLAAdSQsfdJf8bZ4Uzb"
"DSS, INC. (DSS) 10-Q for Q3, 2022","275 WIREGRASS PKWY,WEST HENRIETTA,NY,14586","https://alpha.auditchain.finance/analysis/Qmb6eJeYM1yHsUeXq66yVUiJtN7q22mxsGQ32me6pXCjtG"
"BESPOKE EXTRACTS, INC. () 10-Q for Q3, 2022","2590 WALNUT ST.,DENVER,CO,80205","https://alpha.auditchain.finance/analysis/QmVkFbxUQMx3cNiNFuGKJznApnVUKyi1JNDv51UK2KXLPo"
"IMAGE CHAIN GROUP LIMITED, INC. () 10-Q for Q3, 2022","NO. 6, 6-1, 6-2, JALAN BS 10/6,SELANGOR,N8,43300","https://alpha.auditchain.finance/analysis/QmaV1agGCRcPZSb9x44wsYvd6tYMoDF5JFNY9LbTeJYn2z"
"HURON CONSULTING GROUP INC. (HURN) 10-Q for Q3, 2022","550 WEST VAN BUREN STREET,CHICAGO,IL,60607","https://alpha.auditchain.finance/analysis/QmUP7nTzKQiy5PpJmWQAmVkbTyJeqGmA8XVim2Km4tLGNz"
"Match Group, Inc. (MTCH) 10-Q for Q3, 2022","8750 NORTH CENTRAL EXPRESSWAY,DALLAS,TX,75231","https://alpha.auditchain.finance/analysis/QmVV9XTPE9BijUSqtYCgpSbtDZcaABMU8bgnD63b7mpfUB"
"DOVER Corp (DOV) 10-Q for Q3, 2022","3005 HIGHLAND PARKWAY,DOWNERS GROVE,IL,60515","https://alpha.auditchain.finance/analysis/QmQX7hciWvVKexN32ADB8J43vqUvmtGxF4jkXv56YaxQdQ"
"TERAWULF INC. (WULF) 10-Q for Q3, 2022","9 FEDERAL STREET,EASTON,MD,21601","https://alpha.auditchain.finance/analysis/QmNpAoDTAciUkNjDDopr2jjvqAo4HXAqp5YxRqJBEYyZAY"
"Dow Inc. (DOW) 10-Q for Q3, 2022","undefined","https://alpha.auditchain.finance/analysis/QmeDbJ7DiSeYDmyFfwAxq1dBWexVctHSUKpdntjZeg4YD1"
"IMMUCELL CORP /DE/ (ICCC) 10-Q for Q3, 2022","56 EVERGREEN DR,PORTLAND,ME,04103","https://alpha.auditchain.finance/analysis/QmaDmmdCaCMHrr7js59n7B5DNdxvamDaDqc4XVmZmH3x1e"
"Illumina, Inc. (ILMN) 10-Q for Q3, 2022","5200 ILLUMINA WAY,SAN DIEGO,CA,92122","https://alpha.auditchain.finance/analysis/QmTmD3YGZxnVUc5Tj78Lgv3P522UYffSZn8d1Rs4p5b9yz"
"Independent Bank Corp. (INDB) 10-Q for Q3, 2022","288 UNION STREET,ROCKLAND,MA,02370","https://alpha.auditchain.finance/analysis/Qmc1ayQwtxE4Y1AozRebkMpq9v22Uh6n9wCv3rghbJKCM8"
"Independent Bank Group, Inc. (IBTX) 10-Q for Q3, 2022","7777 HENNEMAN WAY,MCKINNEY,TX,75070","https://alpha.auditchain.finance/analysis/QmYj7u7BaRwmq5ZwxE3zZbSfjSB2TKRCJsimLZp75ngbEs"
"INNOVIVA, INC. (INVA) 10-Q for Q3, 2022","1350 OLD BAYSHORE HIGHWAY,BURLINGAME,CA,94010","https://alpha.auditchain.finance/analysis/QmSHg7xnJ6UH7MTbGepY8cafDadDQto71VZGr68pTJviGS"
"INCOME OPPORTUNITY REALTY INVESTORS, INC. (IOR) 10-Q for Q3, 2022","1603 LBJ FREEWAY,DALLAS,TX,75234","https://alpha.auditchain.finance/analysis/QmeZZAqeqmTGR52jKQbnuVq1babdzRtb9e1G3AzZNd1VGE"
"Inception Mining Inc. () 10-Q for Q3, 2022","5330 SO  900 E,MURRAY,UT,84117","https://alpha.auditchain.finance/analysis/QmefNXA2QCVmuazMmqosKVa1e2HTiJMkppZ49Khb7dqGnQ"
"INDEPENDENT BANK CORPORATION (IBCP) 10-Q for Q3, 2022","4200 E BELTLINE AVE,GRAND RAPIDS,MI,49525","https://alpha.auditchain.finance/analysis/QmT2b43XiZQpjLN8Gm5Zap1GWachzHMBe3ETXpdYvfgrnQ"
"Corteva, Inc. (CTVA) 10-Q for Q3, 2022","undefined","https://alpha.auditchain.finance/analysis/QmRcZFAD8cXPNuzAnWoURmeTLUk9UGnURKabA1GNnTBSPy"
"DURECT CORP (DRRX) 10-Q for Q3, 2022","10260 BUBB RD,CUPERTINO,CA,95014","https://alpha.auditchain.finance/analysis/QmS3ppKWhXR7fC9dzTodk5rai6kd2VtkcjWRwAJcGHNAgD"
"Donnelley Financial Solutions, Inc. (DFIN) 10-Q for Q3, 2022","35 WEST WACKER DRIVE,CHICAGO,IL,60601","https://alpha.auditchain.finance/analysis/QmW81RBPdND7Qy4xF15w1Zj5uvYXrCJVKQ3wuhGg8Gma76"
"DOLPHIN ENTERTAINMENT, INC. (DLPN) 10-Q for Q3, 2022","150 ALHAMBRA CIRCLE,CORAL GABLES,FL,33134","https://alpha.auditchain.finance/analysis/QmadcRoncJCLNsxGFAbQSJyPUHK6S2d3tDmsTR7uXKhfve"
"Dorman Products, Inc. (DORM) 10-Q for Q3, 2022","3400 E WALNUT ST,COLMAR,PA,18915","https://alpha.auditchain.finance/analysis/Qmau9J5a4HHbKpjXyJ8EdGVV32jKZdLQ1AbGZ81Xre4t2C"
"INOVIO PHARMACEUTICALS, INC. (INO) 10-Q for Q3, 2022","6769 MESA RIDGE RD.,SAN DIEGO,CA,92121","https://alpha.auditchain.finance/analysis/QmRjVRGs7suMHYVVFYqaazMfjquQw1Rzemy9tt6cdbVwSh"
"REBUS HOLDINGS, INC. () 10-Q for Q3, 2022","2629 TOWNSGATE RD, SUITE 215,WESTLAKE VILLAGE,CA,91361","https://alpha.auditchain.finance/analysis/QmUAc2sTUvriDYjjkDWmkfWtrNNJUFnH12s7nTe8ZMv8q9"
"Douglas Emmett, Inc. (DEI) 10-Q for Q3, 2022","1299 OCEAN AVENUE, SUITE 1000,SANTA MONICA,CA,90401","https://alpha.auditchain.finance/analysis/QmY2KoA93i8NFALnvnerTrYQtrE2KU8vnTVWnVzjYo99hf"
"Dorman Products, Inc. (DORM) 10-Q for Q3, 2022","3400 E WALNUT ST,COLMAR,PA,18915","https://alpha.auditchain.finance/analysis/QmPEVWDv7W2U6uQufSmGYNVwkobYmYdwzTLaBbgTj7auyG"
"GLUCOTRACK, INC. (GCTK) 10-Q for Q3, 2022","301 RT 17 NORTH,RUTHERFORD,NJ,07070","https://alpha.auditchain.finance/analysis/QmfRQ3ZNtRLypZfarNnKv2KsKfaSxctPAVvj1VuYzg6LJS"
"GLUCOTRACK, INC. (GCTK) 10-Q for Q3, 2022","301 RT 17 NORTH,RUTHERFORD,NJ,07070","https://alpha.auditchain.finance/analysis/QmWcgpiHjx4zqZN9TKbfmPq9GKpE6YRC1D6f2qHwpN25kS"
"INTEL CORPORATION (INTC) 10-Q for Q3, 2022","2200 MISSION COLLEGE BLVD,SANTA CLARA,CA,95054","https://alpha.auditchain.finance/analysis/Qmd2oNMve4cRyRRBQBYEUruvHwTE3bRSGR1WsgXmMpzP9g"
"Intellicheck, Inc. () 10-Q for Q3, 2022","200 BROADHOLLOW ROAD,MELVILLE,NY,11747","https://alpha.auditchain.finance/analysis/QmdeqMseaQ8mcJPhKkiPJfU83f7KnRAiRU4bfXutKgh3xr"
"DUKE ENERGY CORPORATION (DUK) 10-Q for Q3, 2022","526 SOUTH CHURCH STREET,CHARLOTTE,NC,28202-1803","https://alpha.auditchain.finance/analysis/QmPXUXLC16orm2mkEDxys9p91qssrTGUFczxAnHYxK1cqc"
"Eagle Bancorp, Inc. (EGBN) 10-Q for Q3, 2022","7830 OLD GEORGETOWN ROAD,BETHESDA,MD,20814","https://alpha.auditchain.finance/analysis/Qmd75WzP7geT7KWV4JFUjkPVseQTrwgsytfVxKe5ZnRuHb"
"SPYR, INC () 10-Q for Q3, 2022","6700 WOODLANDS PARKWAY, STE. 230, #331,THE WOODLANDS,TX,77382","https://alpha.auditchain.finance/analysis/QmdBMAqfxwVb5YRQqwh1pUJpAPVVdT17R6BedpkB74Ue9W"
"NEW MOMENTUM CORPORATION () 10-Q for Q3, 2022","150 CECIL STREET, #08-01,SINGAPORE,U0,069543","https://alpha.auditchain.finance/analysis/QmTodZgvFcZtVvJL2r27xJmiEDSNMxHRNxQ12DvqHDBKov"
"EASTMAN KODAK CO (KODK) 10-Q for Q3, 2022","343 STATE ST,ROCHESTER,NY,14650-0910","https://alpha.auditchain.finance/analysis/QmUrUnTvD91s2wmvJ8MfpxRrfP86uUKnKGBAyqcZkXN4Rw"
"CORECARD CORPORATION (CCRD) 10-Q for Q3, 2022","4355 SHACKLEFORD RD,NORCROSS,GA,30093","https://alpha.auditchain.finance/analysis/QmUFFNTsHmDrnCXBE4jCMAk9yeTeJ4XajQzNgsRqFGKqec"
"GLOBAL FIBER TECHNOLOGIES, INC. () 10-Q for Q3, 2022","50 DIVISION STREET SUITE 501,SOMERVILLE,NJ,08876","https://alpha.auditchain.finance/analysis/QmRcit8RoE6L3FUpGp6PiWtbHK9j7MhEgBAnQkpKtwUctu"
"NanoVibronix, Inc (NAOV) 10-Q for Q3, 2022","525 EXECUTIVE BLVD,ELMSFORD,NY,10523","https://alpha.auditchain.finance/analysis/QmWsvuvWschGbWhXtGQfvBfwGGvfQLuzeXZp44irFP65EM"
"Ekso Bionics Holdings, Inc. (EKSO) 10-Q for Q3, 2022","101 GLACIER POINT,SAN RAFAEL,CA,94901","https://alpha.auditchain.finance/analysis/Qmb8ZtVPC7JKkkRjZ9kvpGjqRCQ1dpMd3AqcWwTQ6C3Xf8"
"NATIONAL BANK HOLDINGS CORP (NBHC) 10-Q for Q3, 2022","7800 EAST ORCHARD ROAD,GREENWOOD VILLAGE,CO,80111","https://alpha.auditchain.finance/analysis/QmVvN62ZVTmHS8hpKjPqDkv5VNot8gSBhpHVRd4J8KYJNr"
"ECOARK HOLDINGS, INC. (ZEST) 10-Q for Q2, 2022","303 PEARL PARKWAY SUITE 200,SAN ANTONIO,TX,78215","https://alpha.auditchain.finance/analysis/Qmc9otHcrDkFcnFdUzqfpHUu9Jfq5r8nfVfZJZvbM9LAJq"
"HG Holdings, Inc. () 10-Q for Q3, 2022","2115 E. 7TH STREET, SUITE 101,CHARLOTTE,NC,28211","https://alpha.auditchain.finance/analysis/QmP2qZTHmwA5QXrgSJ76kRbpHwuVfWEQuHVhUMbkg1F7B2"
"TRAQIQ, INC. () 10-Q for Q3, 2022","14205 SE 36TH ST.,,BELLEVUE,WA,98006","https://alpha.auditchain.finance/analysis/QmRycikcRsRtHYstZLPoTneiQpeTFtfLinjEZLhoArX951"
"STEPAN COMPANY (SCL) 10-Q for Q3, 2022","EDENS & WINNETKA ROAD,NORTHFIELD,IL,60093","https://alpha.auditchain.finance/analysis/QmTaGn9TmA2rPjTA7No7NLRdSCWCaDfuSRTjQYrjEXpVR9"
"TIMKENSTEEL CORPORATION (TMST) 10-Q for Q3, 2022","1835 DUEBER AVENUE SW,CANTON,OH,44706-0928","https://alpha.auditchain.finance/analysis/QmUpTKdw5yP6PWamb3NpeGwctPL6WH3iP5JLFdPJf1Sgum"
"NATURALSHRIMP INCORPORATED () 10-Q for Q2, 2023","5501 LBJ FREEWAY,DALLAS,TX,75240","https://alpha.auditchain.finance/analysis/QmRh4UsLiwtEdWtJbZE8MXvkSgkmBKaK5KdYNr28BuBKvc"
"NELNET, INC. (NNI) 10-Q for Q3, 2022","121 SOUTH 13TH ST,LINCOLN,NE,68508","https://alpha.auditchain.finance/analysis/QmWvyVCDzbtVmoiNss4Xx1UWPwxRRyioVij9Y7Km96rdny"
"ENCORE WIRE CORP (WIRE) 10-Q for Q3, 2022","1329 MILLWOOD RD,MCKINNEY,TX,75069","https://alpha.auditchain.finance/analysis/QmbNn39jfzY3iAdR47mSoEmvbrS3tZ6s2sbV7REMws9iUS"
"NESTOR PARTNERS () 10-Q for Q3, 2022","MILLBURN RIDGEFIELD,GREENWICH,CT,06830","https://alpha.auditchain.finance/analysis/QmeGAE4zZYvhBem7eJD9qms5eVbUuceFinimS8gwftVo78"
"ENGlobal Corporation (ENG) 10-Q for Q3, 2022","11740 KATY FWY,HOUSTON,TX,77079","https://alpha.auditchain.finance/analysis/QmQLYVtroMXBWrDuXkrosSmDPiFycXBBre4hjPWdg52Daj"
"Invesco Ltd. (IVZ) 10-Q for Q3, 2022","1555 PEACHTREE STREET NE,ATLANTA,GA,30309","https://alpha.auditchain.finance/analysis/QmT25bQkAgRRojXZ78i8TsAWBUUAsmioxpxL2EnpGZ7Q5n"
"NETSCOUT SYSTEMS, INC. (NTCT) 10-Q for Q2, 2023","310 LITTLETON ROAD,WESTFORD,MA,01886","https://alpha.auditchain.finance/analysis/QmWGJ5nykT3a1FmSETHen6GwM9jeEFT36biEveiWTwUtqs"
"ENTERGY CORPORATION (ETR) 10-Q for Q3, 2022","639 LOYOLA AVE,NEW ORLEANS,LA,70113","https://alpha.auditchain.finance/analysis/QmagnE8y6tFFfQ1B8sQLLEXjmWPovTHqfBBSPhUwmCvC4p"
"StarTek, Inc. (SRT) 10-Q for Q3, 2022","4610 SOUTH ULSTER STREET,DENVER,CO,80237","https://alpha.auditchain.finance/analysis/QmXyD11tGJqwu2xBASNYVTXdLz4PkVpm5PgB5gQkWFkPga"
"Intuitive Surgical, Inc. (ISRG) 10-Q for Q3, 2022","1020 KIFER ROAD,SUNNYVALE,CA,94086","https://alpha.auditchain.finance/analysis/QmUoCirz9C28JCemF7EhxzBHFRAfibhNH1Z3o6LcHyCL7R"
"INVO Bioscience, Inc. (INVO) 10-Q for Q3, 2022","5582 BROADCAST COURT,SARASOTA,FL,34240","https://alpha.auditchain.finance/analysis/QmPQyLGzhHhGp5nGBXKyZTLQ2UARYriuKv7Z9f6SLtohgC"
"NEW JERSEY RESOURCES CORPORATION (NJR) 10-K for FY, 2022","1415 WYCKOFF RD,WALL,NJ,07719","https://alpha.auditchain.finance/analysis/QmZdMKiYQMcm1m4tSEhZVmksZD6iPPniT61uiLErbv5746"
"NUVERA COMMUNICATIONS, INC. (NUVR) 10-Q for Q3, 2022","27 NORTH MINNESOTA ST.,NEW ULM,MN,56073","https://alpha.auditchain.finance/analysis/QmR8MSo2hv3xqUveJQJfmcaUUETiwBk2eBNBwueYuCkryW"
"VIVEVE MEDICAL, INC. (VIVE) 10-Q for Q3, 2022","345 INVERNESS DRIVE SOUTH,ENGLEWOOD,CO,80112","https://alpha.auditchain.finance/analysis/QmVgYDjG8BUd4cSV6YJPFAP3KMHtDwLsqw6uQuDumvoQZy"
"STRATA SKIN SCIENCES, INC. (SSKN) 10-Q for Q3, 2022","5 WALNUT GROVE DRIVE,HORSHAM,PA,19044","https://alpha.auditchain.finance/analysis/QmUaFeQgYKkKrxQbPsTpg3UXuM3Qhk7LyYi8PSwjbZASzB"
"Verisk Analytics, Inc. (VRSK) 10-Q for Q3, 2022","545 WASHINGTON BOULEVARD,JERSEY CITY,NJ,07310-1686","https://alpha.auditchain.finance/analysis/QmY5tdc9DwPjr2Vzk815yM6Q1NtbYsdXcgGzDK9MzGj8zp"
"Aravive, Inc. (ARAV) 10-Q for Q3, 2022","RIVER OAKS TOWER,HOUSTON,TX,77098","https://alpha.auditchain.finance/analysis/QmQgH3tazGXQsyF5Tg3UPkcndQ7vVfdnHXrNvNUX4MVKMp"
"WESTERN MIDSTREAM PARTNERS, LP (WES) 10-Q for Q3, 2022","9950 WOODLOCH FOREST DRIVE, SUITE 2800,THE WOODLANDS,TX,77380-7046","https://alpha.auditchain.finance/analysis/QmeGZDhEU51wwVnGauBGBfxN9nQ2Fka4BF2VPVHAjfPmzi"
"OZOP ENERGY SOLUTIONS, INC. () 10-Q for Q3, 2022","31 SANDFORT LN.,WARWICK,NY,10990","https://alpha.auditchain.finance/analysis/QmNPJzwXrLJDxhcMqfZ55LoKNMWeTLtJn1Y6Y17dSsVARA"
"VistaGen Therapeutics, Inc. (VTGN) 10-Q for Q2, 2022","343 ALLERTON AVENUE,SOUTH SAN FRANCISCO,CA,94080","https://alpha.auditchain.finance/analysis/QmbiHvxSEGyduRkFTjcEnFWeArYX2GwCxgN1xddDAGr3HY"
"CODE CHAIN NEW CONTINENT LIMITED (CCNC) 10-Q for Q3, 2022","1678 JINSHAJIANG ROAD,SHANGHAI,F4,200062","https://alpha.auditchain.finance/analysis/QmbzKLCpGDXadqTYAoA6MDWKfAmYnebWvRVheekvmkX1Gv"
"VORNADO REALTY LP (VNO) 10-Q for Q3, 2022","undefined","https://alpha.auditchain.finance/analysis/QmXt69mXiMswP7Ewjm6Me576T2dw7e9oBWjFTGVhioJoHF"
"MALACHITE INNOVATIONS, INC. (MLCT) 10-Q for Q3, 2022","200 PARK AVENUE,CLEVELAND,OH,44122","https://alpha.auditchain.finance/analysis/QmNkoqnQAUGqF2JbuXoj8iMhsjKPNRsdDp6r2pyPKK9628"
"Nemaura Medical Inc. (NMRD) 10-Q for Q2, 2023","57 WEST 57TH STREET,MANHATTAN,NY,10019","https://alpha.auditchain.finance/analysis/QmcGeth9uPHVyBA7nPL8Y6TDG8rqSJzL3MFZgVqRtDZLWx"
"NEVADA CANYON GOLD CORP. () 10-Q for Q3, 2022","316 CALIFORNIA AVENUE,RENO,NV,89509","https://alpha.auditchain.finance/analysis/QmNosQCzQDuGgjsVNskoC4xRVbDzxC5QvM6TGPkaNckDxa"
"CUENTAS, INC. (CUEN) 10-Q for Q3, 2022","235 LINCOLN ROAD,MIAMI BEACH,FL,33139","https://alpha.auditchain.finance/analysis/QmTDWszmJfbMrfCjCftd63MK2j1kUsZDJyR4rii431etv3"
"NEXTERA ENERGY PARTNERS, LP (NEP) 10-Q for Q3, 2022","700 UNIVERSE BOULEVARD,JUNO BEACH,FL,33408","https://alpha.auditchain.finance/analysis/QmboQje16mjmBQLz7o4cKBmkzXmthMXbPjZnzTwwXeHqX1"
"NICHOLAS FINANCIAL, INC. (NICK) 10-Q for Q2, 2022","2454 MCMULLEN BOOTH RD,CLEARWATER,FL,33759","https://alpha.auditchain.finance/analysis/QmXFPRPBtHzzLmns94zRjc385Yxvb1nHd83WUHGVyJYWRF"
"NGL Energy Partners LP (NGL) 10-Q for Q2, 2023","6120 S. YALE,TULSA,OK,74136","https://alpha.auditchain.finance/analysis/QmdbAMQaaUxLkJCbQH6937DLuKQqNp44bCziXR3cZURPUA"
"NN, Inc. (NNBR) 10-Q for Q3, 2022","6210 ARDREY KELL ROAD,CHARLOTTE,NC,28277","https://alpha.auditchain.finance/analysis/QmXnwgygt18vugMea9WyH9b4Y3Aur3upwK2XgNoCEojfHz"
"NOBLE ROMAN’S, INC. () 10-Q for Q3, 2022","ONE VIRGINIA AVE,INDIANAPOLIS,IN,46204","https://alpha.auditchain.finance/analysis/QmXuVg1jxTxpqdRU61P8uW25Y7EUp63oAseZRJkW8Zdwof"
"STRATA SKIN SCIENCES, INC. (SSKN) 10-Q for Q3, 2022","5 WALNUT GROVE DRIVE,HORSHAM,PA,19044","https://alpha.auditchain.finance/analysis/QmfZoZVuu74hJ3ryfCHvWSPX45oxPPUQtYUFfxRZwXEHQ6"
"NORTHERN OIL AND GAS, INC. (NOG) 10-Q for Q3, 2022","4350 BAKER ROAD,MINNETONKA,MN,55343","https://alpha.auditchain.finance/analysis/QmPK8iehj9N6pxA37HBpCAgVyjZs3xXo3WGjQ78zCb13eN"
"NORTHERN STATES POWER CO /WI/ () 10-Q for Q3, 2022","1414 W HAMILTON AVE,EAU CLAIRE,WI,54702","https://alpha.auditchain.finance/analysis/QmfDhLMuf6aSN3Pd2uDpfFHyfi4PuZN7MLwPYkKJKLrDTm"
"TRIUMPH BANCORP, INC. (TBK) 10-Q for Q3, 2022","12700 PARK CENTRAL DRIVE,DALLAS,TX,75251","https://alpha.auditchain.finance/analysis/QmfJin1ETEJPUqPKoG6sFo55zLF7nwM2Rkfroy5rM6htUC"
"Finward Bancorp (FNWD) 10-Q for Q3, 2022","9204 COLUMBIA AVE,MUNSTER,IN,46321","https://alpha.auditchain.finance/analysis/QmbTq9scwEKow4SvRSyJoyu53eWkeKB2yoNB1kTj5oAR93"
"Nielsen Holdings plc (NLSN) 10-Q for Q3, 2022","675 AVENUE OF THE AMERICAS,NEW YORK,NY,10010","https://alpha.auditchain.finance/analysis/QmTKMvEf3YtZ2CWqvHWWidAtddv71BsmFVUDLrMWB5xVie"
"TRANSMONTAIGNE PARTNERS LLC () 10-Q for Q3, 2022","1670 BROADWAY,DENVER,CO,80202","https://alpha.auditchain.finance/analysis/QmYLzAHzUQH6ideSQAC19uAPd54hL671CSt37bAVX18xLg"
"SOBR SAFE, INC. (SOBR) 10-Q for Q3, 2022","6400 S. FIDDLERS GREEN CIRCLE,GREENWOOD VILLAGE,CO,80111","https://alpha.auditchain.finance/analysis/QmeJdPVixe9DL9AD5uYJN5zr5uF97US9Sodg2S6SiQbJk2"
"NORTHWEST NATURAL HOLDING COMPANY (NWN) 10-Q for Q3, 2022","250 SW TAYLOR STREET,PORTLAND,OR,97204","https://alpha.auditchain.finance/analysis/QmRquy1DqFkDcBE9tindz6DuX14SfdTkghM7jpqqWCm8Nx"
"VIRACTA THERAPEUTICS, INC. (VIRX) 10-Q for Q3, 2022","2533 S COAST HWY 101,CARDIFF,CA,92007","https://alpha.auditchain.finance/analysis/QmXbHmMDVtvWuTpLuNjt4tqwnxfbmMrTKbKe9fUXCskvHM"
"Clearway Energy LLC () 10-Q for Q3, 2022","300 CARNEGIE CENTER, SUITE 300,PRINCETON,NJ,08540","https://alpha.auditchain.finance/analysis/QmNsF9XrQoYbtgKE1LpWtKLMnu62sGxvkWaUDCLfqy9Sp3"
"CLEARDAY, INC. (CLRD) 10-Q for Q3, 2022","15511 W. STATE HWY 71,AUSTIN,TX,78738","https://alpha.auditchain.finance/analysis/QmZxb3HVV2iNgwyT5HsweppXTCwUyS9HWVvZ3yNgXMBPND"
"SUPERIOR GROUP OF COMPANIES, INC. (SGC) 10-Q for Q3, 2022","10055 SEMINOLE BLVD,SEMINOLE,FL,33772","https://alpha.auditchain.finance/analysis/QmQzRa8hSVpc1hbuQ47WqZXJzmnhkMR3n2p3aSc4cGod8A"
"NUVASIVE, INC (NUVA) 10-Q for Q3, 2022","7475 LUSK BLVD,SAN DIEGO,CA,92121","https://alpha.auditchain.finance/analysis/QmXrB82C5Fo9mQT5dWusFC1XUsMiqvijHU3G645soUkzQY"
"Stock Yards Bancorp, Inc. (SYBT) 10-Q for Q3, 2022","1040 E MAIN ST,LOUISVILLE,KY,40206","https://alpha.auditchain.finance/analysis/QmdfqiRXHayXDzBe2ykmM1LcEZCLFKNMzyZzH6Tz3cfJvV"
"Enzon Pharmaceuticals, Inc. () 10-Q for Q3, 2022","20 COMMERCE DRIVE, SUITE 135,CRANFORD,NJ,07016","https://alpha.auditchain.finance/analysis/Qme35HiZyezFqqjoLGCwR6EskL2NzguVc8ADsK5XmnD4C8"
"EOG RESOURCES, INC. (EOG) 10-Q for Q3, 2022","1111 BAGBY, SKY LOBBY 2,HOUSTON,TX,77002","https://alpha.auditchain.finance/analysis/QmTtZpha1xovudLuyFFjjTpgfq51YCn8im7dBxoSKJtAU6"
"GULF WEST SECURITY NETWORK, INC. () 10-Q for Q3, 2022","2851 JOHNSON STREET, UNIT #194,,LAFAYETTE,LA,70503","https://alpha.auditchain.finance/analysis/QmWEGPMRcQC5msG6HSDqgGBU31z2dQpHKhVDsEx9bpxZhp"
"EQUITY RESIDENTIAL (EQR) 10-Q for Q3, 2022","EQUITY RESIDENTIAL,CHICAGO,IL,60606","https://alpha.auditchain.finance/analysis/QmNZiYphKa833x922PnBz3Je6D4hoWvCBu5oNCRxN4PgXh"
"Estée Lauder Companies Inc (EL) 10-Q for Q1, 2023","767 FIFTH AVE,NEW YORK,NY,10153","https://alpha.auditchain.finance/analysis/QmU6D6WT6RQTRg5AhBsprR8bbJk2KZeV462qACCfnFeUCU"
"OCEANEERING INTERNATIONAL INC (OII) 10-Q for Q3, 2022","11911 FM 529,HOUSTON,TX,77041","https://alpha.auditchain.finance/analysis/QmZR3QebMmS3ZTTmHgbWGvDWJ4X7tV1uSds56Vf1faK72x"
"OCULUS VISIONTECH INC. () 10-Q for Q3, 2022","837 WEST HASTINGS STREET,VANCOUVER,A1,V6C 3N6","https://alpha.auditchain.finance/analysis/QmU21zLisQos1B6krg6RkjMWN19khoFV8kWUcjH8daxYgu"
"ZERIFY, INC. (ZRFY) 10-Q for Q3, 2022","1090 KING GEORGES POST ROAD,EDISON,NJ,08837","https://alpha.auditchain.finance/analysis/QmRgRuqQ3Gwfk3d92mUoCqAsnA7fA1R98JijTmhB6Hb5FL"
"Oaktree Capital Group, LLC (OAK-PA) 10-Q for Q3, 2022","333 SOUTH GRAND AVENUE,LOS ANGELES,CA,90071","https://alpha.auditchain.finance/analysis/QmZWo9GuuuAUwyRQyupxEiJ5kGBLGoRcyk74ZCYhGVdJLB"
"Oconee Federal Financial Corp. (OFED) 10-Q for Q1, 2023","115 E. NORTH SECOND STREET,SENECA,SC,29678","https://alpha.auditchain.finance/analysis/QmSXfbhgeyHYpq6MrFSduaoqdJQVh32z79B8fhWgUTiVST"
"SUMMIT HEALTHCARE REIT, INC. () 10-Q for Q3, 2022","23382 MILL CREEK DRIVE,LAGUNA HILLS,CA,92653","https://alpha.auditchain.finance/analysis/QmdTZT4dGRTEVepGGWaXcxW5g9p8niusrkqwBBW5yqyBFe"
"Tutor Perini Corporation (TPC) 10-Q for Q3, 2022","15901 OLDEN STREET,SYLMAR,CA,91342","https://alpha.auditchain.finance/analysis/QmaiodgTocJRNmiPhi1wA1gKTbzZVz2qD3VP6whAcuiJNW"
"TWO HANDS CORPORATION () 10-Q for Q3, 2022","1035 QUEENSWAY EAST,MISSISSAUGA,A6,L4Y 4C1","https://alpha.auditchain.finance/analysis/Qmacq8LbZU6UcogKRVeZPoFi2ZR9xCVthkZtoUXyEzYJ3u"
